id,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
441,37,643.15,1598.28,1415.35,553.0,2388.16,47.79,520.37,2388.07,8.4495,394,38.71,23.1868
442,36,642.47,1598.68,1418.61,552.01,2388.16,47.92,520.99,2388.1,8.467,394,38.54,23.2506
443,35,642.83,1596.89,1422.69,552.51,2388.11,47.7,519.98,2388.14,8.4779,394,38.5,23.2033
444,34,643.01,1596.43,1416.12,553.07,2388.14,47.69,520.7,2388.12,8.4662,394,38.72,23.17
445,33,643.31,1593.88,1423.55,551.99,2388.15,47.95,520.83,2388.15,8.4604,393,38.78,23.1766
446,32,643.48,1598.25,1412.73,553.26,2388.15,47.67,520.85,2388.12,8.4829,395,38.67,23.2282
447,31,642.92,1598.83,1421.46,552.68,2388.12,47.77,520.67,2388.12,8.5297,395,38.62,23.2518
448,30,643.06,1593.17,1426.94,552.19,2388.14,48.02,520.95,2388.14,8.4847,395,38.64,23.2133
449,29,642.93,1599.77,1421.07,552.71,2388.11,47.66,520.79,2388.18,8.4796,394,38.49,23.1194
450,28,642.78,1597.65,1416.63,552.58,2388.12,47.91,520.52,2388.13,8.5312,395,38.48,23.1053
451,27,642.94,1593.51,1419.41,552.02,2388.17,47.94,520.54,2388.04,8.4766,392,38.44,23.153
452,26,643.69,1594.0,1419.92,552.31,2388.09,48.03,519.98,2388.13,8.4775,393,38.58,23.1426
453,25,643.05,1588.3,1418.2,553.01,2388.14,47.82,520.68,2388.12,8.467,395,38.4,23.1573
454,24,643.16,1592.32,1422.82,552.81,2388.2,47.91,521.04,2388.14,8.5205,395,38.81,23.1446
455,23,643.47,1610.1,1424.48,552.17,2388.18,48.07,520.47,2388.15,8.522,395,38.67,23.2342
456,22,643.03,1593.48,1420.27,552.45,2388.18,47.66,520.27,2388.12,8.5185,395,38.66,23.0402
457,21,643.14,1591.54,1422.54,551.84,2388.1,47.84,520.52,2388.16,8.461,397,38.51,23.1815
458,20,642.96,1602.23,1422.12,552.61,2388.11,47.8,520.2,2388.15,8.4596,395,38.49,23.1591
459,19,643.1,1602.53,1419.61,552.1,2388.16,47.96,520.93,2388.15,8.5129,395,38.55,23.1937
460,18,643.11,1594.52,1419.23,551.28,2388.2,48.09,519.74,2388.14,8.5043,395,38.71,22.9897
461,17,643.12,1604.32,1424.27,551.75,2388.2,48.04,520.35,2388.12,8.5204,395,38.59,23.1713
462,16,643.87,1607.43,1425.06,551.73,2388.22,48.14,519.97,2388.21,8.5014,395,38.49,22.9721
463,15,643.27,1600.02,1426.7,552.44,2388.22,47.96,520.56,2388.2,8.5126,395,38.48,23.1781
464,14,643.71,1598.88,1418.55,552.47,2388.15,47.88,519.72,2388.2,8.5098,394,38.53,23.1182
465,13,643.18,1598.98,1427.83,551.25,2388.2,48.07,519.73,2388.18,8.488,396,38.27,23.1046
466,12,643.67,1595.3,1421.8,551.86,2388.21,48.02,520.0,2388.17,8.5136,396,38.67,23.198
467,11,643.82,1605.46,1429.66,551.43,2388.16,47.98,520.09,2388.17,8.5177,396,38.41,23.0895
468,10,643.91,1601.47,1424.78,552.45,2388.22,48.03,519.93,2388.17,8.5206,395,38.68,23.0609
469,9,643.44,1597.61,1423.67,551.49,2388.19,47.99,519.72,2388.24,8.5285,396,38.49,23.0702
470,8,643.64,1594.8,1426.95,551.16,2388.19,48.13,519.66,2388.26,8.5237,395,38.51,23.046
471,7,643.63,1594.21,1422.89,551.84,2388.24,48.12,519.91,2388.21,8.4889,396,38.56,23.1462
472,6,643.6,1598.25,1424.36,551.44,2388.18,48.17,519.48,2388.15,8.5377,398,38.52,23.0385
473,5,643.94,1598.56,1426.87,552.29,2388.23,48.27,520.05,2388.18,8.5149,397,38.44,23.094
474,4,643.78,1602.03,1429.67,551.46,2388.16,48.21,520.07,2388.2,8.5199,398,38.42,23.0358
475,3,643.91,1601.35,1430.04,551.96,2388.22,48.18,519.95,2388.21,8.5291,395,38.23,23.1196
476,2,643.67,1596.84,1431.17,550.85,2388.2,48.27,519.91,2388.22,8.5242,396,38.39,23.1155
477,1,643.44,1603.63,1429.57,551.61,2388.18,48.14,519.51,2388.22,8.4932,395,38.33,23.0169
478,0,643.85,1608.5,1430.84,551.66,2388.2,48.12,519.81,2388.21,8.5365,398,38.43,23.0848
658,125,642.6,1585.4,1402.85,553.97,2388.06,47.29,521.94,2388.07,8.42,393,39.04,23.3814
659,125,642.45,1583.54,1410.36,554.62,2388.06,47.35,521.7,2388.04,8.3999,391,39.02,23.4437
660,125,642.16,1586.59,1398.65,553.52,2388.08,47.4,521.35,2388.09,8.415,391,38.96,23.3314
661,125,642.73,1583.96,1400.32,553.58,2388.08,47.39,522.0,2388.01,8.4309,392,38.87,23.4338
662,125,642.11,1590.62,1399.42,552.91,2388.1,47.26,521.35,2388.11,8.4164,393,38.91,23.2896
663,125,642.46,1588.76,1407.78,553.12,2388.04,47.18,521.9,2388.09,8.4313,392,38.94,23.3491
664,125,642.26,1586.91,1404.44,554.42,2388.06,47.45,521.96,2388.08,8.4372,393,38.87,23.4134
665,125,641.97,1584.18,1406.22,553.93,2388.05,47.24,521.77,2388.06,8.4169,393,38.91,23.4044
666,125,642.59,1584.78,1403.51,553.78,2388.06,47.43,522.23,2388.0,8.388,393,38.88,23.3179
667,125,642.78,1586.0,1400.12,553.54,2388.06,47.5,521.54,2388.09,8.4233,392,38.94,23.3154
668,125,642.21,1588.75,1395.79,553.58,2388.07,47.31,522.35,2388.06,8.4134,394,39.21,23.4153
669,125,642.63,1584.33,1403.67,554.39,2388.09,47.35,521.77,2388.05,8.4208,394,38.93,23.2962
670,125,642.24,1587.74,1395.23,553.5,2388.06,47.29,521.78,2388.06,8.433,392,38.87,23.3162
671,125,642.62,1583.38,1407.62,553.65,2388.05,47.49,521.91,2388.07,8.4236,393,38.92,23.4073
672,125,642.47,1592.08,1401.13,554.7,2388.03,47.35,521.98,2388.05,8.4369,392,38.91,23.3439
673,125,642.17,1585.39,1409.84,554.72,2388.09,47.3,521.66,2388.08,8.4203,393,39.04,23.313
674,125,642.06,1587.82,1406.43,553.57,2388.1,47.39,522.35,2388.06,8.4309,392,38.95,23.2397
675,125,642.36,1589.62,1403.75,554.23,2388.08,47.52,521.96,2388.09,8.4229,393,39.01,23.2961
676,125,643.02,1589.9,1406.34,553.62,2388.02,47.28,521.95,2388.08,8.4111,392,39.1,23.2799
677,125,642.53,1589.76,1401.19,553.97,2388.05,47.26,521.62,2388.08,8.3897,392,38.91,23.3725
678,125,642.49,1593.11,1398.49,554.01,2388.05,47.33,521.5,2388.07,8.4263,393,38.97,23.2878
679,125,642.68,1594.65,1405.05,554.28,2388.09,47.7,521.78,2388.05,8.3904,391,39.17,23.2002
680,125,642.41,1592.74,1401.8,554.49,2388.14,47.44,521.97,2388.03,8.4255,395,39.12,23.3787
681,125,642.51,1589.01,1400.24,553.74,2388.08,47.46,522.11,2388.09,8.4394,390,38.69,23.2943
682,125,642.05,1592.65,1399.14,554.33,2388.04,47.52,521.87,2388.13,8.3954,391,38.81,23.3862
683,125,642.35,1589.28,1399.54,553.62,2388.07,47.21,521.71,2388.08,8.4235,393,38.95,23.338
684,125,642.08,1582.09,1402.27,553.71,2388.05,47.37,522.37,2388.1,8.4328,392,38.85,23.3876
685,125,642.59,1583.69,1400.85,553.79,2388.09,47.61,521.72,2388.11,8.4004,390,38.84,23.2796
686,125,642.34,1585.53,1401.61,554.14,2388.07,47.42,521.56,2388.08,8.418,393,38.91,23.3161
687,125,642.7,1584.4,1403.21,554.09,2388.1,47.57,521.68,2388.08,8.4294,391,38.79,23.357
688,125,642.42,1580.87,1400.49,554.05,2388.05,47.4,521.84,2388.12,8.4268,392,38.96,23.3364
689,125,642.1,1589.33,1406.42,553.8,2388.08,47.3,521.76,2388.1,8.4672,392,38.85,23.4112
690,125,642.79,1590.98,1405.72,554.62,2388.11,47.34,521.7,2388.02,8.4295,393,38.86,23.349
691,125,642.29,1587.97,1396.73,553.61,2388.06,47.5,521.65,2388.06,8.4369,392,38.88,23.2764
692,125,642.42,1587.89,1398.89,553.72,2388.05,47.38,521.49,2388.09,8.4134,393,38.94,23.3307
693,125,642.08,1589.48,1406.77,552.71,2388.13,47.32,522.12,2388.08,8.4194,393,38.87,23.3539
694,125,642.62,1582.75,1411.83,553.92,2388.06,47.28,521.23,2388.07,8.4065,391,38.85,23.4505
695,125,642.69,1591.19,1400.63,553.4,2388.08,47.36,521.87,2388.05,8.4118,393,39.07,23.4142
696,125,642.14,1581.05,1406.06,553.06,2388.08,47.56,521.81,2388.09,8.4111,393,38.76,23.3571
697,125,642.77,1596.22,1407.38,553.77,2388.04,47.38,522.2,2388.09,8.3846,391,38.79,23.3047
698,125,642.44,1588.31,1403.4,553.44,2388.02,47.27,521.95,2388.05,8.3683,393,39.11,23.3804
699,125,642.62,1587.0,1401.08,553.94,2388.05,47.42,521.83,2388.06,8.4684,390,39.04,23.5074
700,125,642.12,1589.99,1407.47,553.71,2388.09,47.47,521.67,2388.09,8.4196,393,38.89,23.4416
701,125,641.81,1585.87,1403.08,553.47,2388.13,47.29,522.07,2388.1,8.4386,391,39.03,23.4158
702,125,642.58,1587.46,1403.12,553.89,2388.08,47.3,521.96,2388.08,8.4115,392,38.98,23.3737
703,125,642.99,1584.18,1415.57,553.59,2388.03,47.54,521.66,2388.06,8.4334,393,38.7,23.3137
704,125,642.15,1591.57,1409.99,553.8,2388.02,47.51,521.69,2388.08,8.4093,393,38.74,23.2122
705,125,642.33,1586.8,1405.17,554.54,2388.08,47.46,522.02,2388.08,8.3869,392,38.97,23.3181
706,125,642.82,1590.52,1408.42,553.87,2388.09,47.52,521.75,2388.11,8.3928,392,38.98,23.3336
707,125,642.05,1586.99,1403.54,552.53,2388.12,47.35,521.85,2388.1,8.4348,391,38.93,23.2186
708,125,642.3,1584.29,1407.61,553.63,2388.07,47.22,521.8,2388.07,8.3844,392,38.85,23.4029
709,125,642.82,1593.22,1407.67,553.9,2388.11,47.31,521.99,2388.13,8.4321,394,38.89,23.3655
710,125,642.41,1586.77,1407.4,554.5,2388.1,47.38,521.19,2388.07,8.4154,393,39.04,23.4327
711,125,642.54,1592.6,1405.04,553.9,2388.06,47.28,521.34,2388.11,8.4348,393,38.93,23.2384
712,125,642.02,1587.01,1406.46,554.03,2388.06,47.16,521.4,2388.09,8.401,393,38.82,23.3281
713,125,642.8,1594.24,1403.34,553.93,2388.03,47.35,521.47,2388.05,8.42,390,39.01,23.3547
714,125,642.3,1585.96,1404.0,553.5,2388.08,47.43,521.84,2388.11,8.4312,392,38.73,23.4221
715,125,642.66,1590.94,1405.24,553.27,2388.07,47.39,522.02,2388.09,8.4203,393,38.87,23.2575
716,125,642.32,1600.12,1398.12,554.75,2388.07,47.46,522.35,2388.07,8.383,391,38.8,23.3164
717,125,642.31,1576.64,1404.66,553.49,2388.08,47.29,521.94,2388.08,8.4349,392,38.96,23.3673
718,125,642.56,1587.51,1407.15,553.77,2388.1,47.39,521.79,2388.04,8.4231,392,38.95,23.3748
719,125,642.69,1588.08,1407.72,553.74,2388.06,47.16,521.39,2388.07,8.4133,391,38.88,23.2919
720,125,642.45,1587.6,1410.95,553.89,2388.02,47.39,522.11,2388.11,8.4424,393,38.86,23.3359
721,125,642.68,1591.76,1403.8,554.25,2388.06,47.33,521.61,2388.06,8.4002,393,38.84,23.2918
722,124,642.8,1590.85,1407.01,554.03,2388.04,47.24,522.14,2388.08,8.4314,392,39.04,23.4812
723,123,642.9,1583.9,1402.56,554.13,2388.06,47.35,521.43,2388.08,8.405,394,38.89,23.3588
724,122,642.21,1592.37,1395.74,553.47,2388.08,47.43,521.63,2388.0,8.4517,393,38.87,23.4225
725,121,642.44,1587.83,1408.43,554.03,2388.09,47.53,521.92,2388.02,8.433,390,38.85,23.4063
726,120,642.74,1588.44,1409.93,553.75,2388.06,47.33,521.74,2388.06,8.4094,391,38.97,23.3788
727,119,642.42,1590.37,1403.68,553.6,2388.1,47.37,521.9,2388.04,8.4232,392,38.96,23.2755
728,118,642.63,1585.71,1410.7,554.23,2388.11,47.37,521.71,2388.12,8.417,393,38.8,23.3652
729,117,642.69,1584.72,1408.21,553.62,2388.07,47.27,521.5,2388.09,8.4053,394,38.89,23.3367
730,116,642.35,1588.43,1409.32,554.1,2388.15,47.4,521.85,2388.08,8.4666,394,39.17,23.2982
731,115,642.6,1588.1,1407.74,553.31,2388.11,47.31,521.67,2388.06,8.431,394,38.74,23.3864
732,114,642.42,1593.17,1400.47,554.13,2388.08,47.43,521.95,2388.14,8.4095,393,38.85,23.3053
733,113,641.86,1588.78,1405.44,553.56,2388.04,47.42,521.95,2388.1,8.4142,392,38.82,23.2617
734,112,642.77,1588.91,1398.16,553.43,2388.03,47.32,521.22,2388.07,8.423,394,38.95,23.2448
735,111,642.66,1587.09,1408.49,554.03,2388.06,47.46,521.53,2388.04,8.4084,392,38.78,23.3512
736,110,642.14,1592.26,1407.47,553.13,2388.1,47.39,521.93,2388.1,8.4384,393,39.05,23.4146
737,109,642.98,1588.2,1405.22,554.66,2388.05,47.36,521.78,2388.06,8.3982,394,38.92,23.2887
738,108,642.26,1582.27,1408.32,553.51,2388.04,47.39,521.35,2388.06,8.4252,392,38.82,23.34
739,107,642.66,1582.04,1404.73,553.76,2388.05,47.3,521.87,2388.1,8.4169,392,38.93,23.2496
740,106,642.13,1588.16,1406.59,554.25,2388.08,47.34,521.82,2388.09,8.4433,393,38.98,23.3686
741,105,642.91,1589.92,1403.9,553.48,2388.09,47.52,521.63,2388.09,8.4081,392,38.72,23.4161
742,104,642.29,1579.9,1399.07,553.85,2388.05,47.27,521.6,2388.09,8.4401,394,38.94,23.3839
743,103,642.21,1591.36,1407.58,553.52,2388.08,47.42,521.74,2388.0,8.4306,393,38.8,23.3293
744,102,642.7,1587.37,1406.05,553.83,2388.09,47.5,522.01,2388.1,8.4359,393,38.92,23.3269
745,101,642.68,1584.7,1398.74,554.23,2388.1,47.32,521.36,2388.0,8.4428,394,38.87,23.2128
746,100,641.97,1578.65,1394.77,553.55,2388.09,47.56,522.15,2388.07,8.4233,392,38.74,23.3807
747,99,643.32,1586.92,1408.45,553.98,2388.05,47.32,522.22,2388.06,8.4484,393,38.98,23.322
748,98,642.79,1589.6,1404.18,553.48,2388.07,47.15,522.23,2388.07,8.4301,393,38.87,23.2897
749,97,642.41,1590.17,1403.99,554.49,2388.08,47.55,521.56,2388.12,8.4255,393,38.79,23.284
750,96,642.24,1588.28,1398.67,554.07,2388.09,47.58,521.54,2388.1,8.3856,392,38.77,23.3528
751,95,642.5,1588.54,1406.69,553.76,2388.16,47.34,521.82,2388.07,8.4313,392,38.85,23.3703
752,94,642.48,1586.25,1398.8,553.44,2388.08,47.5,521.88,2388.02,8.4065,392,39.05,23.3431
753,93,642.18,1578.8,1406.96,554.08,2388.05,47.36,521.8,2388.07,8.4226,392,38.9,23.3729
754,92,642.95,1586.68,1411.12,553.05,2388.03,47.5,521.96,2388.06,8.4375,393,38.84,23.2882
755,91,643.06,1583.61,1403.34,553.68,2388.07,47.3,521.65,2388.07,8.4055,392,38.87,23.2429
756,90,642.79,1592.78,1405.64,554.62,2388.11,47.28,521.35,2388.11,8.4113,392,38.98,23.1897
757,89,642.67,1588.11,1406.26,553.72,2388.07,47.25,521.77,2388.08,8.4332,392,38.91,23.3289
758,88,642.29,1590.1,1412.21,553.91,2388.08,47.42,521.3,2388.08,8.4383,392,38.89,23.3956
759,87,642.5,1593.07,1400.79,553.63,2388.06,47.54,521.4,2388.04,8.435,393,38.75,23.2938
760,86,642.83,1596.05,1400.74,553.62,2388.06,47.39,521.69,2388.03,8.4328,393,38.8,23.4523
761,85,642.27,1593.03,1403.56,553.84,2388.09,47.39,522.48,2388.04,8.4194,394,38.95,23.3294
762,84,642.48,1587.15,1406.58,553.9,2388.06,47.31,521.63,2388.09,8.4449,394,38.93,23.3576
763,83,642.24,1588.91,1402.75,553.63,2388.07,47.53,521.62,2388.11,8.444,393,38.88,23.2776
764,82,642.55,1585.56,1400.45,553.78,2388.09,47.4,521.19,2388.11,8.4383,392,38.93,23.3614
765,81,642.13,1585.18,1412.75,553.97,2388.07,47.44,521.99,2388.07,8.4316,394,38.93,23.3725
766,80,642.89,1586.34,1407.61,553.4,2388.06,47.36,522.15,2388.11,8.4531,393,38.87,23.364
767,79,642.47,1581.85,1401.8,553.86,2388.07,47.37,521.74,2388.05,8.428,393,39.06,23.4095
768,78,642.16,1584.52,1405.22,554.14,2388.06,47.31,521.69,2388.1,8.4456,393,38.81,23.2463
769,77,642.15,1597.05,1400.11,552.93,2388.04,47.42,522.25,2388.12,8.4411,394,38.86,23.3104
770,76,642.41,1592.69,1416.04,552.71,2388.02,47.43,521.8,2388.1,8.4388,393,38.97,23.3268
771,75,642.5,1585.29,1404.61,553.9,2388.03,47.61,521.65,2388.0,8.4342,394,38.84,23.3543
772,74,643.11,1584.82,1399.39,552.89,2388.04,47.61,521.77,2388.05,8.4147,394,38.83,23.3361
773,73,642.57,1587.97,1409.77,553.1,2388.07,47.49,521.75,2388.11,8.427,394,38.88,23.2845
774,72,642.97,1588.0,1409.2,552.71,2388.06,47.32,521.82,2388.09,8.4302,394,38.9,23.2139
775,71,642.45,1595.31,1404.31,554.2,2388.06,47.6,521.78,2388.04,8.4114,393,39.05,23.3721
776,70,642.81,1587.57,1411.87,553.91,2388.05,47.56,521.37,2388.1,8.4816,393,38.72,23.2425
777,69,642.13,1590.46,1405.88,553.5,2388.07,47.52,521.55,2388.1,8.4146,393,39.01,23.1853
778,68,642.58,1598.61,1403.36,553.35,2388.09,47.59,521.67,2388.03,8.4659,393,38.97,23.341
779,67,643.12,1594.36,1405.56,553.28,2388.06,47.42,521.2,2388.08,8.4275,393,38.73,23.2929
780,66,642.56,1586.4,1411.81,553.42,2388.1,47.59,521.67,2388.07,8.4384,393,38.89,23.3391
781,65,642.64,1587.87,1400.87,552.7,2388.03,47.49,521.33,2388.06,8.4403,394,38.99,23.3158
782,64,642.59,1580.17,1404.02,554.55,2388.05,47.41,521.68,2388.08,8.4458,395,38.96,23.3211
783,63,642.56,1592.43,1405.07,553.81,2388.12,47.58,521.34,2388.06,8.4565,394,38.91,23.3087
784,62,641.87,1591.59,1410.29,553.36,2388.05,47.49,521.72,2388.07,8.4477,393,38.61,23.309
785,61,642.77,1592.21,1417.91,553.31,2388.04,47.79,521.41,2388.07,8.4198,396,38.86,23.3167
786,60,642.3,1589.44,1403.6,553.88,2388.02,47.45,521.31,2388.07,8.4495,393,38.74,23.372
787,59,642.28,1593.61,1406.21,553.45,2388.1,47.48,521.63,2388.06,8.4323,392,38.92,23.4297
788,58,642.81,1593.8,1399.75,553.55,2388.08,47.5,521.17,2388.07,8.4256,394,38.79,23.2136
789,57,642.41,1591.45,1409.15,552.95,2388.07,47.75,521.67,2388.06,8.4385,394,38.76,23.2413
790,56,642.95,1592.11,1412.36,553.82,2388.09,47.62,521.53,2388.11,8.4652,393,38.8,23.1877
791,55,642.82,1590.54,1413.59,553.25,2388.1,47.61,521.45,2388.09,8.43,394,38.77,23.3469
792,54,642.8,1586.98,1406.54,553.14,2388.1,47.67,521.43,2388.03,8.4922,393,38.62,23.2783
793,53,642.88,1588.88,1410.65,553.84,2388.1,47.76,521.58,2388.11,8.4835,393,38.72,23.2597
794,52,642.35,1585.35,1408.59,553.73,2388.09,47.39,521.1,2388.09,8.477,393,38.77,23.2531
795,51,642.62,1589.11,1403.15,553.42,2388.09,47.46,521.47,2388.09,8.4499,394,38.9,23.1688
796,50,642.51,1590.51,1411.62,553.22,2388.06,47.45,521.29,2388.1,8.4225,391,38.74,23.3399
797,49,642.43,1589.98,1410.55,553.09,2388.09,47.56,521.39,2388.11,8.4522,393,38.95,23.2221
798,48,642.78,1586.02,1408.52,553.54,2388.1,47.65,521.74,2388.06,8.4545,394,38.75,23.2515
799,47,642.15,1595.19,1409.14,553.18,2388.11,47.69,521.28,2388.08,8.4665,394,38.83,23.1726
800,46,642.74,1586.75,1406.34,553.08,2388.07,47.54,520.98,2388.08,8.4173,393,38.79,23.3044
801,45,642.6,1588.23,1411.01,552.42,2388.06,47.69,521.76,2388.02,8.4334,394,38.71,23.2699
802,44,643.07,1594.62,1405.43,553.62,2388.09,47.57,521.38,2388.1,8.4518,393,38.74,23.2125
803,43,642.72,1595.94,1417.08,553.21,2388.01,47.61,521.18,2388.09,8.4524,394,38.84,23.1458
804,42,642.82,1590.96,1411.57,552.95,2388.06,47.66,520.91,2388.13,8.4496,394,38.71,23.1977
805,41,643.09,1593.59,1418.28,553.32,2388.1,47.67,521.91,2388.07,8.4355,393,38.88,23.2993
806,40,642.58,1595.24,1414.42,553.21,2388.09,47.76,520.79,2388.03,8.4816,394,38.89,23.2122
807,39,642.46,1598.82,1407.68,553.14,2388.03,47.64,521.43,2388.03,8.4365,395,38.75,23.1649
808,38,643.25,1594.25,1410.11,552.94,2388.09,47.65,521.43,2388.07,8.4765,395,38.66,23.3152
809,37,642.68,1588.06,1415.81,552.63,2388.05,47.55,521.42,2387.99,8.461,394,38.75,23.2845
810,36,643.02,1589.96,1410.75,553.13,2388.1,47.64,520.97,2388.1,8.43,392,38.79,23.2261
811,35,642.87,1596.48,1407.58,553.0,2388.04,47.76,521.02,2388.08,8.4262,395,38.7,23.3318
812,34,643.05,1591.94,1406.1,552.85,2388.11,47.84,520.72,2388.07,8.4545,395,38.74,23.2332
813,33,642.54,1594.01,1414.19,552.21,2388.08,47.65,521.36,2388.07,8.4546,393,38.73,23.2384
814,32,642.8,1597.71,1413.68,553.49,2388.09,47.6,521.41,2388.05,8.43,394,38.66,23.277
815,31,643.0,1593.74,1420.79,553.11,2388.12,47.63,520.95,2388.11,8.46,393,38.6,23.3178
816,30,642.82,1590.08,1417.62,552.63,2388.07,47.61,520.9,2388.12,8.475,395,38.57,23.276
817,29,643.24,1597.66,1412.93,553.83,2388.07,47.7,520.75,2388.11,8.4473,393,38.71,23.2558
818,28,643.02,1590.53,1413.51,552.28,2388.08,47.64,521.19,2388.11,8.4741,397,38.72,23.1832
819,27,642.91,1589.2,1419.09,553.87,2388.1,47.63,520.91,2388.05,8.4931,394,38.52,23.3013
820,26,643.32,1596.69,1417.32,552.17,2388.13,47.92,520.94,2388.09,8.4594,395,38.53,23.1648
821,25,643.2,1588.21,1411.81,552.75,2388.09,47.91,520.75,2388.14,8.4816,394,38.76,23.1351
822,24,643.38,1598.42,1413.9,552.16,2388.08,47.56,521.46,2388.1,8.4613,394,38.71,23.2052
823,23,642.83,1595.07,1410.18,552.22,2388.15,47.82,520.54,2388.08,8.4633,395,38.73,23.1746
824,22,642.97,1596.98,1410.22,552.3,2388.09,47.91,521.24,2388.13,8.4678,395,38.72,23.1656
825,21,642.86,1594.46,1416.01,552.58,2388.06,47.83,521.13,2388.12,8.4806,396,38.62,23.2878
826,20,643.25,1592.7,1419.62,552.91,2388.05,47.8,521.24,2388.15,8.4926,398,38.63,23.1847
827,19,643.6,1595.73,1412.94,552.45,2388.12,47.8,520.77,2388.15,8.492,396,38.68,23.2325
828,18,643.69,1594.79,1416.71,552.21,2388.14,47.74,520.85,2388.12,8.49,396,38.66,23.2471
829,17,643.28,1597.1,1417.89,552.65,2388.14,47.88,520.72,2388.06,8.5017,395,38.66,23.0502
830,16,642.87,1598.3,1422.56,552.08,2388.12,47.61,520.53,2388.1,8.4829,396,38.66,23.1664
831,15,643.09,1600.79,1423.58,552.74,2388.08,47.85,520.61,2388.1,8.4928,395,38.52,23.2417
832,14,643.17,1598.28,1419.52,552.39,2388.1,47.95,520.47,2388.14,8.4826,396,38.73,23.1571
833,13,643.36,1601.11,1427.72,552.62,2388.12,47.83,520.61,2388.11,8.4822,395,38.81,23.1426
834,12,643.15,1603.1,1424.69,552.77,2388.14,47.99,520.82,2388.12,8.5026,396,38.5,23.1635
835,11,643.38,1606.48,1431.78,551.71,2388.17,47.86,520.28,2388.11,8.4992,394,38.67,23.1181
836,10,643.6,1604.11,1424.1,552.19,2388.18,48.0,520.52,2388.15,8.5289,397,38.55,23.0599
837,9,643.58,1610.29,1425.23,551.7,2388.15,47.95,520.33,2388.15,8.4966,398,38.36,23.1739
838,8,643.34,1597.16,1413.99,551.82,2388.11,47.95,520.24,2388.16,8.4821,396,38.57,23.1169
839,7,643.42,1603.95,1429.48,551.77,2388.12,47.96,520.55,2388.17,8.5069,395,38.29,23.0709
840,6,644.5,1602.97,1426.55,551.6,2388.12,48.08,520.17,2388.12,8.5034,399,38.47,23.0511
841,5,643.44,1608.22,1426.27,552.01,2388.12,48.04,520.07,2388.14,8.5011,395,38.39,23.0651
842,4,643.27,1607.57,1429.22,551.91,2388.1,48.19,520.12,2388.12,8.5254,396,38.47,23.118
843,3,643.45,1608.24,1427.17,551.9,2388.13,48.21,520.26,2388.16,8.4873,396,38.55,23.1353
844,2,643.69,1603.04,1422.74,552.02,2388.14,48.08,519.6,2388.12,8.5283,396,38.49,23.0135
845,1,643.48,1602.23,1434.12,551.81,2388.16,48.15,520.12,2388.17,8.5462,398,38.45,23.071
846,0,644.53,1612.11,1432.55,551.93,2388.13,48.15,519.84,2388.16,8.5246,398,38.44,23.1006
1914,125,641.92,1587.93,1392.2,554.37,2388.0,47.05,522.54,2388.01,8.4039,391,39.04,23.5309
1915,125,642.22,1586.81,1392.03,554.76,2388.06,47.2,523.04,2388.04,8.3868,390,39.05,23.3106
1916,125,642.16,1581.06,1395.51,554.42,2388.01,47.19,522.22,2387.97,8.4422,392,39.01,23.5053
1917,125,642.14,1590.17,1388.15,554.19,2387.99,47.11,522.51,2388.03,8.3928,391,38.83,23.3314
1918,125,642.13,1581.09,1396.37,554.26,2387.96,47.2,522.29,2388.01,8.3879,392,39.06,23.4651
1919,125,641.99,1585.13,1394.91,554.48,2388.02,47.03,522.36,2388.02,8.383,390,39.08,23.3655
1920,125,642.44,1582.96,1394.26,555.06,2388.01,47.22,522.87,2388.03,8.3977,391,38.99,23.4053
1921,125,641.61,1584.53,1392.39,554.28,2388.03,47.24,522.29,2388.0,8.3813,391,39.18,23.4135
1922,125,641.78,1580.52,1401.27,554.27,2388.03,47.04,522.29,2387.97,8.3836,392,38.98,23.4868
1923,125,642.02,1581.9,1398.55,555.23,2388.0,47.12,522.25,2388.0,8.3644,392,38.93,23.3787
1924,125,642.48,1585.62,1400.69,553.8,2388.02,47.16,522.62,2387.97,8.3862,391,38.86,23.4401
1925,125,642.2,1591.59,1396.26,554.67,2388.0,46.99,522.68,2387.99,8.3809,392,39.03,23.4179
1926,125,641.98,1578.1,1395.18,554.77,2387.99,47.18,522.03,2387.99,8.3773,391,38.89,23.3528
1927,125,642.03,1583.94,1400.37,553.95,2388.06,47.09,522.28,2388.02,8.3997,393,39.12,23.3564
1928,125,642.3,1586.21,1393.99,554.72,2388.02,47.18,522.69,2388.02,8.4346,393,39.0,23.4487
1929,125,641.87,1589.94,1397.33,554.65,2388.01,47.06,522.35,2388.02,8.3577,392,39.0,23.4001
1930,125,641.79,1585.44,1400.99,554.62,2387.99,47.03,522.61,2388.03,8.4136,392,39.05,23.403
1931,125,641.87,1580.13,1395.47,554.67,2388.03,47.32,522.07,2388.0,8.3947,392,39.12,23.3682
1932,125,642.29,1589.25,1396.14,554.48,2387.99,47.11,522.27,2388.01,8.3858,391,39.14,23.4496
1933,125,641.88,1583.88,1397.1,554.12,2387.98,47.23,522.42,2388.05,8.3966,392,39.04,23.4002
1934,125,642.14,1580.79,1399.2,554.68,2388.01,47.17,522.0,2388.0,8.4168,391,38.88,23.4053
